Codi_Districte,Nom_Districte,Nom_Carrer,Personas,Promedio_Import_Euros,Vehicles
7,Horta-Guinardó,Pl Can Baró,172109,15152.317073170732,80895
6,Gràcia,Duran i Borrell,121915,18340.74712643678,57643
6,Gràcia,Esteve Terradas,121915,18340.74712643678,57643
3,Sants-Montjuïc,Gimbernat,183770,14625.393162393162,79559
1,Ciutat Vella,Lleialtat,106028,11517.703703703704,33685
8,Nou Barris,Llobera,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Turó de Monterols,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Ptge Óssa Major,148201,25606.775510204083,102272
3,Sants-Montjuïc,Sants,183770,14625.393162393162,79559
3,Sants-Montjuïc,Ulldecona,183770,14625.393162393162,79559
10,Sant Martí,Washington,239465,15323.08843537415,103094
3,Sants-Montjuïc,Ptge Andalusia,183770,14625.393162393162,79559
10,Sant Martí,Moll Marina,239465,15323.08843537415,103094
4,Les Corts,Gerard Piera,81074,22022.035087719298,48622
10,Sant Martí,Jaume Brossa,239465,15323.08843537415,103094
3,Sants-Montjuïc,Ctra Circmv Tram 8,183770,14625.393162393162,79559
10,Sant Martí,Ptja Llevant,239465,15323.08843537415,103094
1,Ciutat Vella,Pl Terenci Moix,106028,11517.703703703704,33685
7,Horta-Guinardó,Cànoves,172109,15152.317073170732,80895
9,Sant Andreu,Colòmbia,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Demestre,148201,25606.775510204083,102272
1,Ciutat Vella,Rere Sant Just,106028,11517.703703703704,33685
8,Nou Barris,Duero,170736,12431.811965811965,66780
10,Sant Martí,Fontova,239465,15323.08843537415,103094
4,Les Corts,Joaquim Molins,81074,22022.035087719298,48622
10,Sant Martí,Meridional,239465,15323.08843537415,103094
7,Horta-Guinardó,Plana,172109,15152.317073170732,80895
10,Sant Martí,Pont Treball Digne,239465,15323.08843537415,103094
9,Sant Andreu,Pont Treball Digne,149826,15124.747368421053,65745
10,Sant Martí,Rafael Capdevila,239465,15323.08843537415,103094
6,Gràcia,Romans,121915,18340.74712643678,57643
2,Eixample,St Antoni M Claret,266857,18867.71676300578,128137
3,Sants-Montjuïc,Sant Paulí de Nola,183770,14625.393162393162,79559
3,Sants-Montjuïc,Torre d'en Damians,183770,14625.393162393162,79559
8,Nou Barris,Viladrosa,170736,12431.811965811965,66780
3,Sants-Montjuïc,Transversal 9,183770,14625.393162393162,79559
4,Les Corts,Ptge Ametllers,81074,22022.035087719298,48622
8,Nou Barris,Argensola,170736,12431.811965811965,66780
1,Ciutat Vella,Ataülf,106028,11517.703703703704,33685
3,Sants-Montjuïc,Ptge Badal,183770,14625.393162393162,79559
3,Sants-Montjuïc,Bonveí,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Bori i Fontestà,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Camp,148201,25606.775510204083,102272
8,Nou Barris,Catasús,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Bonaventura Roig,148201,25606.775510204083,102272
6,Gràcia,Bda Glòria,121915,18340.74712643678,57643
3,Sants-Montjuïc,Pl Osca,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Marquès Santa Ana,148201,25606.775510204083,102272
1,Ciutat Vella,Perot lo Lladre,106028,11517.703703703704,33685
1,Ciutat Vella,Pi,106028,11517.703703703704,33685
9,Sant Andreu,Riera d'Horta,149826,15124.747368421053,65745
1,Ciutat Vella,Pl Sant Iu,106028,11517.703703703704,33685
1,Ciutat Vella,Tantarantana,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Teodor Roviralta,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Terré,148201,25606.775510204083,102272
10,Sant Martí,Pl Unió,239465,15323.08843537415,103094
6,Gràcia,Mare Déu Salut,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Camí Can Llavallol,148201,25606.775510204083,102272
8,Nou Barris,María Zambrano,170736,12431.811965811965,66780
6,Gràcia,Astúries,121915,18340.74712643678,57643
8,Nou Barris,Capçanes,170736,12431.811965811965,66780
6,Gràcia,Pas Coll Portell,121915,18340.74712643678,57643
1,Ciutat Vella,Felícia Fuster,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Horaci,148201,25606.775510204083,102272
1,Ciutat Vella,Pl Pau Vila,106028,11517.703703703704,33685
8,Nou Barris,Av Rasos Peguera,170736,12431.811965811965,66780
1,Ciutat Vella,Rector Bruguera,106028,11517.703703703704,33685
6,Gràcia,Mossèn Masdexexart,121915,18340.74712643678,57643
1,Ciutat Vella,Pg Josep Carner,106028,11517.703703703704,33685
10,Sant Martí,Pl Z Camprubí,239465,15323.08843537415,103094
3,Sants-Montjuïc,Pl Josep M. Poblet,183770,14625.393162393162,79559
7,Horta-Guinardó,Esc Tenerife,172109,15152.317073170732,80895
7,Horta-Guinardó,Pl Vista Park,172109,15152.317073170732,80895
1,Ciutat Vella,Magatzems,106028,11517.703703703704,33685
8,Nou Barris,Casas i Amigó,170736,12431.811965811965,66780
9,Sant Andreu,Cienfuegos,149826,15124.747368421053,65745
2,Eixample,Ptge Escoles,266857,18867.71676300578,128137
5,Sarrià-Sant Gervasi,Gleva,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Montevideo,148201,25606.775510204083,102272
6,Gràcia,Pg Mare Déu Coll,121915,18340.74712643678,57643
8,Nou Barris,Ctra Ribes,170736,12431.811965811965,66780
10,Sant Martí,Ptge Trullàs,239465,15323.08843537415,103094
7,Horta-Guinardó,Ptge Vila i Rosell,172109,15152.317073170732,80895
3,Sants-Montjuïc,Moll Oest,183770,14625.393162393162,79559
7,Horta-Guinardó,Av Martí-Codolar,172109,15152.317073170732,80895
1,Ciutat Vella,Pl Mar,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Gabriel Ferrater,148201,25606.775510204083,102272
9,Sant Andreu,Ptge Companyia,149826,15124.747368421053,65745
9,Sant Andreu,Pg Enric Sanchis,149826,15124.747368421053,65745
3,Sants-Montjuïc,Estació del Morrot,183770,14625.393162393162,79559
1,Ciutat Vella,Gombau,106028,11517.703703703704,33685
9,Sant Andreu,Jambrina,149826,15124.747368421053,65745
6,Gràcia,Ptge Llavallol,121915,18340.74712643678,57643
3,Sants-Montjuïc,Mallorca,183770,14625.393162393162,79559
4,Les Corts,Montnegre,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Navarro i Reverter,148201,25606.775510204083,102272
8,Nou Barris,Piferrer,170736,12431.811965811965,66780
4,Les Corts,González Tablas,81074,22022.035087719298,48622
3,Sants-Montjuïc,Tenor Masini,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Ullastre,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Pl John F. Kennedy,148201,25606.775510204083,102272
6,Gràcia,Mossèn Batlle,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Pl Ricard Zamora,148201,25606.775510204083,102272
3,Sants-Montjuïc,D Moll Inflamables,183770,14625.393162393162,79559
8,Nou Barris,Pas A Cuadrillero,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Llebrencs,148201,25606.775510204083,102272
8,Nou Barris,Alella,170736,12431.811965811965,66780
8,Nou Barris,Costa i Cuxart,170736,12431.811965811965,66780
8,Nou Barris,Andròmeda,170736,12431.811965811965,66780
1,Ciutat Vella,Arc Santa Eulàlia,106028,11517.703703703704,33685
4,Les Corts,Caballero,81074,22022.035087719298,48622
7,Horta-Guinardó,Camí Cal Notari,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Pl Central,148201,25606.775510204083,102272
7,Horta-Guinardó,Joan Cortada,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Ptge Lucà,148201,25606.775510204083,102272
10,Sant Martí,Llull,239465,15323.08843537415,103094
1,Ciutat Vella,Méndez Núñez,106028,11517.703703703704,33685
6,Gràcia,Pg Amunt,121915,18340.74712643678,57643
6,Gràcia,Providència,121915,18340.74712643678,57643
6,Gràcia,Pl Vila de Gràcia,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Salvador Mundí,148201,25606.775510204083,102272
1,Ciutat Vella,Pl Sant Jaume,106028,11517.703703703704,33685
1,Ciutat Vella,Tres Llits,106028,11517.703703703704,33685
9,Sant Andreu,Valentí Iglésias,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Plta Roser,148201,25606.775510204083,102272
10,Sant Martí,Hèlsinki,239465,15323.08843537415,103094
8,Nou Barris,Alsàcia,170736,12431.811965811965,66780
9,Sant Andreu,Alt,149826,15124.747368421053,65745
1,Ciutat Vella,Volta Colomines,106028,11517.703703703704,33685
8,Nou Barris,Cadí,170736,12431.811965811965,66780
1,Ciutat Vella,Dames,106028,11517.703703703704,33685
6,Gràcia,Funoses Llussà,121915,18340.74712643678,57643
7,Horta-Guinardó,Ctra Sant Cugat,172109,15152.317073170732,80895
7,Horta-Guinardó,Pl Eivissa,172109,15152.317073170732,80895
3,Sants-Montjuïc,Masnou,183770,14625.393162393162,79559
2,Eixample,Nicaragua,266857,18867.71676300578,128137
10,Sant Martí,Pallars,239465,15323.08843537415,103094
4,Les Corts,Martí i Julià,81074,22022.035087719298,48622
7,Horta-Guinardó,Teodor Llorente,172109,15152.317073170732,80895
7,Horta-Guinardó,Ctra Vallvid Tibid,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Trav Gràcia,148201,25606.775510204083,102272
3,Sants-Montjuïc,Mar Groga,183770,14625.393162393162,79559
3,Sants-Montjuïc,Ptge Martinica,183770,14625.393162393162,79559
3,Sants-Montjuïc,Número 23,183770,14625.393162393162,79559
7,Horta-Guinardó,Olympe de Gouges,172109,15152.317073170732,80895
7,Horta-Guinardó,Pl Herta Frankel,172109,15152.317073170732,80895
2,Eixample,Pl Enriqueta Galli,266857,18867.71676300578,128137
7,Horta-Guinardó,Ptge Alt del Turó,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Escull,148201,25606.775510204083,102272
3,Sants-Montjuïc,Cariteo,183770,14625.393162393162,79559
9,Sant Andreu,Ciutat d'Elx,149826,15124.747368421053,65745
1,Ciutat Vella,Corders,106028,11517.703703703704,33685
3,Sants-Montjuïc,Pl Herenni,183770,14625.393162393162,79559
6,Gràcia,Farigola,121915,18340.74712643678,57643
1,Ciutat Vella,Fusteria,106028,11517.703703703704,33685
8,Nou Barris,Jaume Pinent,170736,12431.811965811965,66780
6,Gràcia,Josep M. Jujol,121915,18340.74712643678,57643
4,Les Corts,Borrell i Soler,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Laforja,148201,25606.775510204083,102272
3,Sants-Montjuïc,Ctra Montjuïc,183770,14625.393162393162,79559
9,Sant Andreu,Neopàtria,149826,15124.747368421053,65745
7,Horta-Guinardó,Peris i Mencheta,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Portolà,148201,25606.775510204083,102272
1,Ciutat Vella,Riera Baixa,106028,11517.703703703704,33685
6,Gràcia,Sant Pere Màrtir,121915,18340.74712643678,57643
9,Sant Andreu,M Déu Montserrat,149826,15124.747368421053,65745
3,Sants-Montjuïc,Pl Margarida Xirgu,183770,14625.393162393162,79559
3,Sants-Montjuïc,Platí,183770,14625.393162393162,79559
3,Sants-Montjuïc,Tallers Ferroviari,183770,14625.393162393162,79559
1,Ciutat Vella,Armengol,106028,11517.703703703704,33685
6,Gràcia,Berga,121915,18340.74712643678,57643
8,Nou Barris,Briquets,170736,12431.811965811965,66780
1,Ciutat Vella,Canuda,106028,11517.703703703704,33685
1,Ciutat Vella,Carders,106028,11517.703703703704,33685
1,Ciutat Vella,Doctor Joaquim Pou,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Elisenda de Pinós,148201,25606.775510204083,102272
4,Les Corts,Pl Esct R Rocamora,81074,22022.035087719298,48622
1,Ciutat Vella,Esparteria,106028,11517.703703703704,33685
6,Gràcia,Font del Coll,121915,18340.74712643678,57643
9,Sant Andreu,Malats,149826,15124.747368421053,65745
3,Sants-Montjuïc,Mont-ros,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Pl Narcisa Freixas,148201,25606.775510204083,102272
1,Ciutat Vella,Pou de l'Estanc,106028,11517.703703703704,33685
8,Nou Barris,Quesada,170736,12431.811965811965,66780
7,Horta-Guinardó,Sant Tomàs,172109,15152.317073170732,80895
10,Sant Martí,Sibiuda,239465,15323.08843537415,103094
7,Horta-Guinardó,Tenerife,172109,15152.317073170732,80895
9,Sant Andreu,Cep,149826,15124.747368421053,65745
3,Sants-Montjuïc,Longitudinal 7,183770,14625.393162393162,79559
6,Gràcia,Amàlia Garcia,121915,18340.74712643678,57643
3,Sants-Montjuïc,Sense Nom (701920),183770,14625.393162393162,79559
9,Sant Andreu,Camarasa,149826,15124.747368421053,65745
8,Nou Barris,Conveni,170736,12431.811965811965,66780
9,Sant Andreu,Cortit,149826,15124.747368421053,65745
3,Sants-Montjuïc,Creu Coberta,183770,14625.393162393162,79559
4,Les Corts,SN (Trav Corts),81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Guarderia,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Homer,148201,25606.775510204083,102272
6,Gràcia,Joaquim Sunyer,121915,18340.74712643678,57643
10,Sant Martí,Llagostera,239465,15323.08843537415,103094
7,Horta-Guinardó,Mtre Serradesanfer,172109,15152.317073170732,80895
9,Sant Andreu,Mir,149826,15124.747368421053,65745
9,Sant Andreu,Olesa,149826,15124.747368421053,65745
7,Horta-Guinardó,Pantomima,172109,15152.317073170732,80895
3,Sants-Montjuïc,Pavia,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Plantada,148201,25606.775510204083,102272
1,Ciutat Vella,Tarongeta,106028,11517.703703703704,33685
1,Ciutat Vella,Vinaròs,106028,11517.703703703704,33685
1,Ciutat Vella,Pl Llagut,106028,11517.703703703704,33685
9,Sant Andreu,Pl Monterrey,149826,15124.747368421053,65745
10,Sant Martí,Pg Taulat,239465,15323.08843537415,103094
1,Ciutat Vella,Almirall Barceló,106028,11517.703703703704,33685
1,Ciutat Vella,Cid,106028,11517.703703703704,33685
9,Sant Andreu,Pl Doctor Modrego,149826,15124.747368421053,65745
8,Nou Barris,Av Escolapi Càncer,170736,12431.811965811965,66780
3,Sants-Montjuïc,Pl Fènix,183770,14625.393162393162,79559
10,Sant Martí,Ptge Gral Bassols,239465,15323.08843537415,103094
10,Sant Martí,Guatemala,239465,15323.08843537415,103094
3,Sants-Montjuïc,M Zona Franca,183770,14625.393162393162,79559
2,Eixample,Muntaner,266857,18867.71676300578,128137
3,Sants-Montjuïc,T Perales,183770,14625.393162393162,79559
6,Gràcia,Riu de la Plata,121915,18340.74712643678,57643
2,Eixample,Ptge S Antoni Abat,266857,18867.71676300578,128137
1,Ciutat Vella,Santcliment,106028,11517.703703703704,33685
9,Sant Andreu,St Pasqual Bailón,149826,15124.747368421053,65745
1,Ciutat Vella,Seca,106028,11517.703703703704,33685
2,Eixample,Vilamarí,266857,18867.71676300578,128137
7,Horta-Guinardó,Pl Castelao,172109,15152.317073170732,80895
8,Nou Barris,Celrà,170736,12431.811965811965,66780
5,Sarrià-Sant Gervasi,Colònia Tibidabo,148201,25606.775510204083,102272
8,Nou Barris,Das,170736,12431.811965811965,66780
4,Les Corts,Arístides Maillol,81074,22022.035087719298,48622
7,Horta-Guinardó,Ptge Flaugier,172109,15152.317073170732,80895
10,Sant Martí,Foix,239465,15323.08843537415,103094
2,Eixample,Av J Tarradellas,266857,18867.71676300578,128137
9,Sant Andreu,Ptge Joaquim Rita,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Manuel Arnús,148201,25606.775510204083,102272
4,Les Corts,Montevideo,81074,22022.035087719298,48622
7,Horta-Guinardó,Muntanyola,172109,15152.317073170732,80895
10,Sant Martí,Narbona,239465,15323.08843537415,103094
6,Gràcia,Mare Déu Àngels,121915,18340.74712643678,57643
4,Les Corts,Ptge Planell,81074,22022.035087719298,48622
3,Sants-Montjuïc,Ptge Prunera,183770,14625.393162393162,79559
6,Gràcia,Puigmartí,121915,18340.74712643678,57643
1,Ciutat Vella,Reina Elionor,106028,11517.703703703704,33685
3,Sants-Montjuïc,Tres Pins,183770,14625.393162393162,79559
2,Eixample,València,266857,18867.71676300578,128137
8,Nou Barris,Pl Á Cunqueiro,170736,12431.811965811965,66780
10,Sant Martí,Pl Llevant,239465,15323.08843537415,103094
10,Sant Martí,Av E Maristany,239465,15323.08843537415,103094
4,Les Corts,Pl Ceràmiq Vicens,81074,22022.035087719298,48622
1,Ciutat Vella,Antic de Sant Joan,106028,11517.703703703704,33685
1,Ciutat Vella,Avinyó,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Ptge Blada,148201,25606.775510204083,102272
3,Sants-Montjuïc,Blanco,183770,14625.393162393162,79559
9,Sant Andreu,Campo Florido,149826,15124.747368421053,65745
9,Sant Andreu,Castellbell,149826,15124.747368421053,65745
5,Sarrià-Sant Gervasi,Pedró de la Creu,148201,25606.775510204083,102272
5,Sarrià-Sant Gervasi,Dalmases,148201,25606.775510204083,102272
1,Ciutat Vella,Francesc Pujols,106028,11517.703703703704,33685
8,Nou Barris,Emili Roca,170736,12431.811965811965,66780
3,Sants-Montjuïc,Av Estadi,183770,14625.393162393162,79559
7,Horta-Guinardó,Fernán Caballero,172109,15152.317073170732,80895
5,Sarrià-Sant Gervasi,Ferran Puig,148201,25606.775510204083,102272
1,Ciutat Vella,Floristes Rambla,106028,11517.703703703704,33685
6,Gràcia,Ptge Garcia Robles,121915,18340.74712643678,57643
10,Sant Martí,Ptge Iglésias,239465,15323.08843537415,103094
2,Eixample,Ptge Ll Pellicer,266857,18867.71676300578,128137
7,Horta-Guinardó,Marcel·lí,172109,15152.317073170732,80895
4,Les Corts,Ptge Piera,81074,22022.035087719298,48622
5,Sarrià-Sant Gervasi,Pomaret,148201,25606.775510204083,102272
7,Horta-Guinardó,Ptge Pujolet,172109,15152.317073170732,80895
3,Sants-Montjuïc,Radas,183770,14625.393162393162,79559
7,Horta-Guinardó,Sacedón,172109,15152.317073170732,80895
1,Ciutat Vella,Sant Josep Oriol,106028,11517.703703703704,33685
7,Horta-Guinardó,Trav Gràcia,172109,15152.317073170732,80895
3,Sants-Montjuïc,Moll Sant Bertran,183770,14625.393162393162,79559
10,Sant Martí,Pl Ram de l'Aigua,239465,15323.08843537415,103094
7,Horta-Guinardó,Pl Madrona Prat,172109,15152.317073170732,80895
8,Nou Barris,Pl Jesús Carrasco,170736,12431.811965811965,66780
1,Ciutat Vella,Bot,106028,11517.703703703704,33685
1,Ciutat Vella,Brosolí,106028,11517.703703703704,33685
5,Sarrià-Sant Gervasi,Can Balasch,148201,25606.775510204083,102272
10,Sant Martí,Consell de Cent,239465,15323.08843537415,103094
3,Sants-Montjuïc,Constitució,183770,14625.393162393162,79559
4,Les Corts,Camí Finestrelles,81074,22022.035087719298,48622
8,Nou Barris,Fitor,170736,12431.811965811965,66780
8,Nou Barris,Pg Maragall,170736,12431.811965811965,66780
1,Ciutat Vella,Pl Pedró,106028,11517.703703703704,33685
10,Sant Martí,Ptge Ratés,239465,15323.08843537415,103094
1,Ciutat Vella,Pl Reial,106028,11517.703703703704,33685
8,Nou Barris,Av Rio de Janeiro,170736,12431.811965811965,66780
3,Sants-Montjuïc,Tirso de Molina,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Tradició,148201,25606.775510204083,102272
9,Sant Andreu,Tremp,149826,15124.747368421053,65745
9,Sant Andreu,Pere Terré Domènec,149826,15124.747368421053,65745
4,Les Corts,Can Bruixa,81074,22022.035087719298,48622
1,Ciutat Vella,Carabassa,106028,11517.703703703704,33685
9,Sant Andreu,Caracas,149826,15124.747368421053,65745
3,Sants-Montjuïc,Cobalt,183770,14625.393162393162,79559
3,Sants-Montjuïc,Nou de la Rambla,183770,14625.393162393162,79559
1,Ciutat Vella,Correu Vell,106028,11517.703703703704,33685
3,Sants-Montjuïc,Crisantem,183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Euterpe,148201,25606.775510204083,102272
9,Sant Andreu,Garcilaso,149826,15124.747368421053,65745
3,Sants-Montjuïc,Ptge H Zona Franca,183770,14625.393162393162,79559
10,Sant Martí,Germans Serra,239465,15323.08843537415,103094
7,Horta-Guinardó,T Cal Notari,172109,15152.317073170732,80895
4,Les Corts,Bisbe Català,81074,22022.035087719298,48622
1,Ciutat Vella,Pare Gallifa,106028,11517.703703703704,33685
10,Sant Martí,Pl Prim,239465,15323.08843537415,103094
8,Nou Barris,Nou Barris,170736,12431.811965811965,66780
6,Gràcia,Sant Onofre,121915,18340.74712643678,57643
6,Gràcia,Santa Elionor,121915,18340.74712643678,57643
5,Sarrià-Sant Gervasi,Gespa,148201,25606.775510204083,102272
3,Sants-Montjuïc,U Zona Franca,183770,14625.393162393162,79559
2,Eixample,Ptge Utset,266857,18867.71676300578,128137
1,Ciutat Vella,Guifré,106028,11517.703703703704,33685
8,Nou Barris,Pg Bosc Roquetes,170736,12431.811965811965,66780
3,Sants-Montjuïc,Av Número 1,183770,14625.393162393162,79559
3,Sants-Montjuïc,SN(Motors-Tortosa),183770,14625.393162393162,79559
5,Sarrià-Sant Gervasi,Abat Samsó,148201,25606.775510204083,102272
7,Horta-Guinardó,Amílcar,172109,15152.317073170732,80895
1,Ciutat Vella,Arc Sant Cristòfol,106028,11517.703703703704,33685
9,Sant Andreu,Voló,149826,15124.747368421053,65745
